2025-10-21 08:05:02 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/flights completado en 264 ms
2025-10-21 08:05:02 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/flights - 200 (267 ms)[0m
2025-10-21 08:05:02 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/flights
2025-10-21 08:05:02 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/flights
2025-10-21 08:05:02 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/flights completado en 21 ms
2025-10-21 08:05:02 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/flights - 200 (24 ms)[0m
2025-10-21 08:06:49 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/auth/login
2025-10-21 08:06:49 | DEBUG | o.s.security.web.FilterChainProxy | Securing POST /api/auth/login
2025-10-21 08:06:49 | DEBUG | o.s.s.w.a.AnonymousAuthenticationFilter | Set SecurityContextHolder to anonymous SecurityContext
2025-10-21 08:06:49 | DEBUG | o.s.security.web.FilterChainProxy | Secured POST /api/auth/login
2025-10-21 08:06:49 | DEBUG | o.s.s.a.d.DaoAuthenticationProvider | Authenticated user
2025-10-21 08:06:49 | INFO  | c.a.config.RequestLoggingFilter | ➡️ POST /api/auth/login completado en 160 ms
2025-10-21 08:06:49 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ POST /api/auth/login - 200 (163 ms)[0m
2025-10-21 08:06:49 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/flights
2025-10-21 08:06:49 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/flights
2025-10-21 08:06:50 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/flights
2025-10-21 08:06:50 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/flights
2025-10-21 08:06:50 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/flights completado en 16 ms
2025-10-21 08:06:50 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/flights - 200 (17 ms)[0m
2025-10-21 08:06:50 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/flights
2025-10-21 08:06:50 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/flights
2025-10-21 08:06:50 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/flights completado en 61 ms
